t,epoch,px,py,pz,vx,vy,vz,yaw,pvarx,pvary,pvarz,vvarx,vvary,vvarz,yawvar
3.3575498240000003,0,0.15800449479995096,-0.33320592311129993,-0.6130012557748046,-0.05,-0.13,0.09,2.4696408915719763,1.3432810000000002,1.3432810000000002,4.0,0.17139600000000002,0.17139600000000002,0.17139600000000002,0.030461741978670857
3.4577195520000004,0,0.16632052088507535,-0.34431278884758587,-0.6260004518131552,0.14,0.03,-0.01,2.4696408915719763,1.3409639999999998,1.3409639999999998,4.0,0.142884,0.142884,0.142884,0.030461741978670857
3.5579466240000004,0,0.16632052088507535,-0.34431278884758587,-0.6390070894799607,-0.11,0.01,0.04,2.4713862208239705,1.3409639999999998,1.3409639999999998,4.0,0.09,0.09,0.09,0.030461741978670857
3.658117888,0,0.16632052085140056,-0.35541965234958484,-0.6520064848476537,0.01,-0.05,-0.01,2.4713862208239705,1.338649,1.338649,4.0,0.109561,0.109561,0.109561,0.030461741978670857
3.7582533120000003,0,0.1746365474497547,-0.366526516178868,-0.6650012291975571,0.1,-0.09,-0.07,2.4731315500759647,1.338649,1.338649,4.0,0.09,0.09,0.09,0.030461741978670857
3.872408832,0,0.18295257339561866,-0.3776333803672248,-0.6798153852601629,-0.06,0.0,0.02,2.4731315500759647,1.3363359999999997,1.3363359999999997,4.0,0.10692900000000001,0.10692900000000001,0.10692900000000001,0.030461741978670857
3.95658112,0,0.17463654754073632,-0.3776333803817634,-0.6907385662905483,-0.07,0.0,-0.03,2.474876879327959,1.334025,1.334025,4.0,0.09,0.09,0.09,0.030461741978670857
4.058749440000001,0,0.17463654802759332,-0.38874024517908656,-0.7039971230132878,-0.07,-0.06,0.0,2.476622208579954,1.331716,1.331716,4.0,0.16160400000000003,0.16160400000000003,0.16160400000000003,0.030461741978670857
4.1569433600000005,0,0.18295257339561866,-0.3776333803672248,-0.7167399150857108,0.22,0.09,-0.09,2.4783675378319474,1.331716,1.331716,4.0,0.13322499999999998,0.13322499999999998,0.13322499999999998,0.030461741978670857
4.259123968,0,0.19958462546028172,-0.38874024470576063,-0.7300000358510843,-0.01,-0.04,-0.07,2.4801128670839425,1.329409,1.329409,4.0,0.09,0.09,0.09,0.030461741978670857
4.3652779520000005,0,0.1995846259398367,-0.39984710769016213,-0.7374331114919883,-0.01,-0.12,-0.06,2.483603525587931,1.3271040000000003,1.3271040000000003,4.0,0.10890000000000001,0.10890000000000001,0.10890000000000001,0.030461741978670857
4.457422592,0,0.2079006515717789,-0.3887402444324233,-0.7438852299449721,0.06,0.1,-0.01,2.485348854839925,1.3248010000000001,1.3248010000000001,4.0,0.159201,0.159201,0.159201,0.030461741978670857
4.557600256000001,0,0.2162166772947027,-0.3887402439881746,-0.7508998338814763,0.02,0.12,-0.1,2.485348854839925,1.3225000000000002,1.3225000000000002,4.0,0.12040900000000002,0.12040900000000002,0.12040900000000002,0.030461741978670857
4.65780608,0,0.2162166772947027,-0.3887402439881746,-0.7579164096272493,0.0,-0.04,0.06,2.4783675378319474,1.3225000000000002,1.3225000000000002,4.0,0.09,0.09,0.09,0.030461741978670857
4.758011136,0,0.22453270324056662,-0.3998471067871261,-0.7649329315964053,0.02,-0.09,-0.12,2.4783675378319474,1.320201,1.320201,4.0,0.09,0.09,0.09,0.030461741978670857
4.876175872,0,0.22453270324056662,-0.3998471067871261,-0.7732070197434453,0.02,0.02,0.0,2.485348854839925,1.3179040000000004,1.3179040000000004,4.0,0.189225,0.189225,0.189225,0.030461741978670857
4.9563136000000005,0,0.22453270372742362,-0.41095397158444924,-0.7788183945733778,-0.12,-0.15,0.07,2.4870941840919194,1.3179040000000004,1.3179040000000004,4.0,0.181476,0.181476,0.181476,0.030461741978670857
5.058450176,0,0.23284873128762845,-0.39984710625012676,-0.7859701647331434,0.22,0.29,-0.07,2.4888395133439136,1.315609,1.315609,4.0,0.18576099999999998,0.18576099999999998,0.18576099999999998,0.030461741978670857
5.158618880000001,0,0.24116475546356095,-0.39984710624045144,-0.7929841412757881,-0.16,-0.05,0.06,2.492330171847903,1.315609,1.315609,4.0,0.131044,0.131044,0.131044,0.030461741978670857
5.258813952000001,0,0.24116475546356095,-0.39984710624045144,-0.7999999641489239,0.09,-0.04,-0.01,2.494075501099897,1.3133160000000004,1.3133160000000004,4.0,0.09,0.09,0.09,0.030461741978670857
5.356980736000001,0,0.2577968087876665,-0.37763337807810027,-0.7783516303322813,0.14,0.26,0.03,2.492330171847903,1.3133160000000004,1.3133160000000004,4.0,0.16321600000000003,0.16321600000000003,0.16321600000000003,0.030461741978670857
5.455131648,0,0.25779680830811147,-0.36652651370429346,-0.7567066479680733,-0.01,0.04,0.1,2.4958208303518914,1.311025,1.311025,4.0,0.09,0.09,0.09,0.030461741978670857
5.557265408,0,0.25779680830811147,-0.36652651370429346,-0.7341833378026976,-0.13,-0.12,0.01,2.4975661596038856,1.3087360000000003,1.3087360000000003,4.0,0.16080100000000003,0.16080100000000003,0.16080100000000003,0.030461741978670857
5.655432704000001,0,0.24948078026104967,-0.3665265142412928,-0.7125347423147375,0.0,0.09,0.13,2.49931148885588,1.306449,1.306449,4.0,0.09,0.09,0.09,0.030461741978670857
5.757658368,0,0.24116475417592528,-0.3554196498944122,-0.6899911647833363,-0.11,0.01,0.14,2.49931148885588,1.306449,1.306449,4.0,0.09,0.09,0.09,0.030461741978670857
5.869842944,0,0.24116475417592528,-0.3554196498944122,-0.6652513725636169,0.0,0.12,-0.07,2.5045474766118625,1.3041640000000003,1.3041640000000003,4.0,0.11356900000000002,0.11356900000000002,0.11356900000000002,0.030461741978670857
5.9559997440000005,0,0.23284873023023486,-0.36652651426550675,-0.6462514226033278,-0.17,-0.33,0.17,2.5045474766118625,1.301881,1.301881,4.0,0.155236,0.155236,0.155236,0.030461741978670857
6.05812096,0,0.23284873094003194,-0.38874024369543536,-0.6237308787358202,0.1,-0.22,0.19,2.5045474766118625,1.2996000000000003,1.2996000000000003,4.0,0.09,0.09,0.09,0.030461741978670857
6.158219264,0,0.23284873128762845,-0.39984710625012676,-0.6016564427411026,-0.1,0.15,0.17,2.5062928058638576,1.297321,1.297321,4.0,0.09,0.09,0.09,0.030461741978670857
6.256422144,0,0.20790065205133387,-0.39984710741682483,-0.5800000000000054,-0.26,-0.02,0.21,2.508038135115851,1.2950440000000003,1.2950440000000003,4.0,0.09,0.09,0.09,0.030461741978670857
6.3566062080000005,0,0.18295257446031424,-0.4109539727753612,-0.5469923499686828,-0.07,-0.04,0.11,2.509783464367846,1.2950440000000003,1.2950440000000003,4.0,0.099856,0.099856,0.099856,0.030461741978670857
6.456764672,0,0.17463654905861417,-0.4331677017839246,-0.5139931343710131,-0.12,-0.13,0.18,2.5115287936198403,1.292769,1.292769,4.0,0.10368400000000001,0.10368400000000001,0.10368400000000001,0.030461741978670857
6.556908544000001,0,0.14968846962301152,-0.4553814316090184,-0.48099872640052155,-0.25,0.0,0.21,2.5132741228718345,1.2904960000000003,1.2904960000000003,4.0,0.09,0.09,0.09,0.030461741978670857
6.659032320000001,0,0.13305641981513683,-0.4664882941817299,-0.4473519993313815,-0.11,-0.15,0.3,2.5132741228718345,1.288225,1.288225,4.0,0.09,0.09,0.09,0.030461741978670857
6.7592325120000005,0,0.13305641978876404,-0.4775951594966505,-0.4143390356068579,0.05,0.06,0.41000000000000003,2.5150194521238287,1.2859560000000003,1.2859560000000003,4.0,0.09,0.09,0.09,0.030461741978670857
6.875410432000001,0,0.10810834012291928,-0.48870202357091974,-0.37606188880707236,-0.24,0.01,0.4,2.516764781375823,1.283689,1.283689,4.0,0.09,0.09,0.09,0.030461741978670857
6.957555456000001,0,0.0748442366096678,-0.522022617337398,-0.3489975624486732,-0.26,-0.13,0.52,2.518510110627817,1.2814240000000003,1.2814240000000003,4.0,0.091809,0.091809,0.091809,0.030461741978670857
7.059693312,0,0.049896156133001635,-0.5442363452665461,-0.3153461964410269,-0.04,0.19,0.35000000000000003,2.5202554398798123,1.279161,1.279161,4.0,0.09,0.09,0.09,0.030461741978670857
7.157860352,0,0.016632052646122913,-0.5664500744128063,-0.2830030954371523,-0.32,-0.08,0.44,2.5202554398798123,1.2769000000000004,1.2769000000000004,4.0,0.09,0.09,0.09,0.030461741978670857
7.258030592000001,0,-0.0332641045270618,-0.599770665540883,-0.25,-0.3,-0.03,0.45,2.5220007691318056,1.274641,1.274641,4.0,0.09,0.09,0.09,0.030461741978670857
7.358208256,0,-0.07484423777362689,-0.6330912594257075,-0.19624740262446494,-0.23,-0.1,0.47000000000000003,2.5237460983838007,1.2723840000000002,1.2723840000000002,4.0,0.09,0.09,0.09,0.030461741978670857
7.458347776,0,-0.12474039501142044,-0.6441981224253736,-0.14251527227713012,-0.3,0.16,0.46,2.5237460983838007,1.2678760000000002,1.2678760000000002,4.0,0.09,0.09,0.09,0.030461741978670857
7.558494976,0,-0.1829525805601927,-0.6553049851026187,-0.08877902105163571,-0.35000000000000003,0.01,0.34,2.527236756887789,1.265625,1.265625,4.0,0.09,0.09,0.09,0.030461741978670857
7.6586224640000005,0,-0.2328487391630143,-0.6886255755532436,-0.035053346746757086,-0.17,-0.06,0.33,2.527236756887789,1.2633760000000003,1.2633760000000003,4.0,0.09,0.09,0.09,0.030461741978670857
7.758778368000001,0,-0.2827448992791524,-0.710839302936443,0.018687574807323415,-0.29,0.04,0.3,2.5289820861397834,1.2588840000000003,1.2588840000000003,4.0,0.09,0.09,0.09,0.030461741978670857
7.87497216,0,-0.3575891397209275,-0.7441598922453609,0.08103398886338198,-0.52,-0.19,0.32,2.5220007691318056,1.256641,1.256641,4.0,0.09,0.09,0.09,0.030461741978670857
7.959128576,0,-0.41580132522699687,-0.7774804810857652,0.1261900223062895,-0.19,0.08,0.49,2.509783464367846,1.2544000000000002,1.2544000000000002,4.0,0.09,0.09,0.09,0.030461741978670857
8.157306112,0,-0.532225698553231,-0.7996942013716211,0.2325266733733713,-0.14,-0.11,0.84,2.476622208579954,1.2499240000000003,1.2499240000000003,4.0,0.126025,0.126025,0.126025,0.030461741978670857
8.357601792,0,-0.6320180223792247,-0.8663353785203445,0.33999986263739146,-0.53,0.15,0.98,2.434734306532089,1.2499240000000003,1.2499240000000003,4.0,0.131044,0.131044,0.131044,0.030461741978670857
8.45775744,0,-0.6819141852299802,-0.8885491024707262,0.5033208123166375,-0.14,0.02,0.89,2.434734306532089,1.2499240000000003,1.2499240000000003,4.0,0.149769,0.149769,0.149769,0.030461741978670857
8.557936896000001,0,-0.7234943232359828,-0.9440834196145463,0.6666808651768932,-0.25,-0.48,0.92,2.4399702942880728,1.252161,1.252161,4.0,0.188356,0.188356,0.188356,0.030461741978670857
8.658060544000001,0,-0.7484424060177162,-0.9551902812033054,0.8299499133721824,-0.15,0.68,1.2,2.441715623540067,1.2544000000000002,1.2544000000000002,4.0,0.19980900000000001,0.19980900000000001,0.19980900000000001,0.030461741978670857
8.758186752,0,-0.8149706185899259,-0.9551902735945582,0.9932231360933841,-0.53,-0.06,0.93,2.443460952792061,1.2588840000000003,1.2588840000000003,4.0,0.16160400000000003,0.16160400000000003,0.16160400000000003,0.030461741978670857
8.958548992,0,-0.9064469185758148,-0.9996177206275563,1.3199486686975845,-0.44,0.65,1.0,2.448696940548044,1.2678760000000002,1.2678760000000002,4.0,0.242064,0.242064,0.242064,0.030461741978670857
9.058714624,0,-0.9729751317668401,-0.9885108470970734,1.48328617911789,-0.41000000000000003,0.04,1.1300000000000001,2.450442269800039,1.2723840000000002,1.2723840000000002,4.0,0.181476,0.181476,0.181476,0.030461741978670857
9.156860928,0,-1.0145552722435431,-1.0440451609727934,1.6433308234956598,-0.43,-0.84,1.86,2.443460952792061,1.2769000000000004,1.2769000000000004,4.0,0.22090000000000004,0.22090000000000004,0.22090000000000004,0.030461741978670857
9.357188096,0,-1.0478194366410063,-1.421678539357746,1.969999165094812,0.15,-1.86,4.75,2.4294983187761066,1.292769,1.292769,4.0,0.285156,0.285156,0.285156,0.030461741978670857
9.457372672,0,-1.056135488023568,-1.5882815007994626,2.4259967179579576,-0.25,-1.34,5.11,2.432988977280096,1.301881,1.301881,4.0,0.33756099999999994,0.33756099999999994,0.33756099999999994,0.030461741978670857
9.55753088,0,-1.114347693148584,-1.6771364049754718,2.881875750021891,-1.04,-0.4,5.23,2.4382249650360777,1.315609,1.315609,4.0,0.3283290000000001,0.3283290000000001,0.3283290000000001,0.030461741978670857
9.657678848,0,-1.2141400239207134,-1.6771363886938078,3.3377081738109595,-1.17,0.65,5.05,2.441715623540067,1.3271040000000003,1.3271040000000003,4.0,0.33177600000000007,0.33177600000000007,0.33177600000000007,0.030461741978670857
9.757827328000001,0,-1.3056163213540428,-1.643815780970709,3.793542928013771,-0.84,0.42,4.97,2.441715623540067,1.338649,1.338649,4.0,0.31248100000000006,0.31248100000000006,0.31248100000000006,0.030461741978670857
9.958178048,0,-1.4885688852877794,-1.4438921901406396,4.705457129862431,-0.9500000000000001,1.31,4.28,2.4050637092481857,1.3548959999999999,1.3548959999999999,4.0,0.265225,0.265225,0.265225,0.030461741978670857
10.058317824000001,0,-1.6049932423879394,-1.3328235233531318,5.161252267031614,-0.9500000000000001,1.4000000000000001,3.9,2.4033183799961915,1.3618890000000001,1.3618890000000001,4.0,0.2601,0.2601,0.2601,0.030461741978670857
10.158470656,0,-1.721417587087522,-1.1773273978377716,5.617106829751236,-0.99,1.86,3.5300000000000002,2.4120450262561635,1.3688999999999998,1.3688999999999998,4.0,0.264196,0.264196,0.264196,0.030461741978670857
10.258665728,0,-1.8461579514832296,-1.0218312668204828,6.073153651604677,-1.02,1.92,3.0500000000000003,2.4137903555081577,1.373584,1.373584,4.0,0.272484,0.272484,0.272484,0.030461741978670857
10.356839424,0,-1.9792143298183729,-0.8441214050077119,6.519999999999996,-1.1500000000000001,2.12,2.57,2.415535684760152,1.3806250000000002,1.3806250000000002,4.0,0.27878400000000003,0.27878400000000003,0.27878400000000003,0.030461741978670857
10.459021824,0,-2.1289027534361398,-0.6553046705920964,6.680519032427043,-1.35,2.16,2.2600000000000002,2.398082392240209,1.385329,1.385329,4.0,0.28090000000000004,0.28090000000000004,0.28090000000000004,0.030461741978670857
10.559169536,0,-2.2952232081996966,-0.43316733601932794,6.837841759530946,-1.6400000000000001,2.66,1.9000000000000001,2.3614304779483275,1.390041,1.390041,4.0,0.31360000000000005,0.31360000000000005,0.31360000000000005,0.030461741978670857
10.659285248000002,0,-2.478175698688243,-0.18881626232314633,6.995114217615551,-1.52,2.6,1.55,2.338741197672401,1.3947610000000001,1.3947610000000001,4.0,0.3091360000000001,0.3091360000000001,0.3091360000000001,0.030461741978670857
10.757385216000001,0,-2.6361800980485857,0.055534806162928704,7.149220129636433,-1.26,2.84,1.77,2.3300145514124297,1.3994890000000002,1.3994890000000002,4.0,0.34105599999999997,0.34105599999999997,0.34105599999999997,0.030461741978670857
10.957688832,0,-2.93555683753227,0.49980949000656977,7.463878452713189,-1.16,2.56,1.86,2.3282692221604355,1.411344,1.411344,4.0,0.3294760000000001,0.3294760000000001,0.3294760000000001,0.030461741978670857
11.057845760000001,0,-3.068613152160094,0.6997331024661153,7.621215657294641,-1.12,2.22,1.94,2.3300145514124297,1.4161,1.4161,4.0,0.30580900000000005,0.30580900000000005,0.30580900000000005,0.030461741978670857
11.158009088,0,-3.2099854779528685,0.91076358521826,7.77856291567997,-0.96,2.52,2.1,2.331759880664424,1.420864,1.420864,4.0,0.31024900000000005,0.31024900000000005,0.31024900000000005,0.030461741978670857
11.258122496,0,-3.3430417735064024,1.121794064861649,7.935831754395181,-1.3900000000000001,2.44,2.3000000000000003,2.331759880664424,1.425636,1.425636,4.0,0.30250000000000005,0.30250000000000005,0.30250000000000005,0.030461741978670857
11.356261888,0,-3.4844140885550265,1.3217176887290178,8.08999959784785,-1.01,2.3000000000000003,2.04,2.3212879051524578,1.430416,1.430416,4.0,0.33756099999999994,0.33756099999999994,0.33756099999999994,0.030461741978670857
11.458395904000001,0,-3.6091543535773027,1.5105344425616178,8.112434749180025,-0.85,2.32,1.6400000000000001,2.3108159296404924,1.4376010000000001,1.4376010000000001,4.0,0.37088099999999996,0.37088099999999996,0.37088099999999996,0.030461741978670857
11.558555136,0,-3.7671586968108017,1.721564944957639,8.134435772622055,-1.57,2.57,1.47,2.298598624876532,1.4424010000000003,1.4424010000000003,4.0,0.351649,0.351649,0.351649,0.030461741978670857
11.658692864,0,-3.925163042707007,1.9103817215398475,8.156432072485458,-0.87,1.73,1.55,2.263692039836646,1.4496159999999998,1.4496159999999998,4.0,0.3226240000000001,0.3226240000000001,0.3226240000000001,0.030461741978670857
11.7588544,0,-4.041587288482888,2.0547710210759633,8.178433602025208,-0.63,1.6600000000000001,1.59,2.221804137788781,1.4544359999999998,1.4544359999999998,4.0,0.3203560000000001,0.3203560000000001,0.3203560000000001,0.030461741978670857
11.95921792,0,-4.2910677599316225,2.4324045507087586,8.22244554593118,-0.58,1.78,1.27,2.1537362969610028,1.4641,1.4641,4.0,0.3260410000000001,0.3260410000000001,0.3260410000000001,0.030461741978670857
12.057362944000001,0,-4.432440029402712,2.6212213287490718,8.244004127507992,-0.84,2.22,1.09,2.146754979953025,1.468944,1.468944,4.0,0.31024900000000005,0.31024900000000005,0.31024900000000005,0.030461741978670857
12.15749504,0,-4.56549630460384,2.7545037835249024,8.265999190243662,-1.06,1.1,1.24,2.1502456384570143,1.4713690000000001,1.4713690000000001,4.0,0.21529600000000002,0.21529600000000002,0.21529600000000002,0.030461741978670857
12.257655296000001,0,-4.673604489074366,2.9211068166743726,8.288000438618013,-0.76,2.13,1.07,2.155481626212997,1.4737959999999999,1.4737959999999999,4.0,0.292681,0.292681,0.292681,0.030461741978670857
12.357807104,0,-4.773396637076708,3.09881671083716,8.309999831300772,-0.68,1.8,1.2,2.157226955464991,1.4762250000000001,1.4762250000000001,4.0,0.264196,0.264196,0.264196,0.030461741978670857
12.457998336000001,0,-4.881504822523687,3.24320601914357,8.26798402536474,-0.92,1.35,1.01,2.1607176139689797,1.478656,1.478656,4.0,0.22944100000000003,0.22944100000000003,0.22944100000000003,0.030461741978670857
12.55812736,0,-5.014561072235153,3.387595346183807,8.225993816270218,-0.93,1.51,1.05,2.155481626212997,1.481089,1.481089,4.0,0.22372900000000004,0.22372900000000004,0.22372900000000004,0.030461741978670857
12.658240256000001,0,-5.097721186378994,3.531984639416579,8.184010370630148,-0.53,1.47,1.01,2.155481626212997,1.4835239999999998,1.4835239999999998,4.0,0.237169,0.237169,0.237169,0.030461741978670857
12.758396416,0,-5.189197334590503,3.654160213930542,8.142008781755138,-0.43,1.25,0.9,2.157226955464991,1.4835239999999998,1.4835239999999998,4.0,0.21715600000000002,0.21715600000000002,0.21715600000000002,0.030461741978670857
12.958747648000001,0,-5.380465657221575,3.876297639459305,8.057989285829308,-0.84,1.21,0.75,2.164208272472968,1.4835239999999998,1.4835239999999998,4.0,0.18404099999999998,0.18404099999999998,0.18404099999999998,0.030461741978670857
13.058885632,0,-5.438677737820559,3.965152598006414,8.0159953192601,-0.33,0.63,0.6900000000000001,2.1676989309769574,1.4859610000000003,1.4859610000000003,4.0,0.204304,0.204304,0.204304,0.030461741978670857
13.157003776000002,0,-5.5052058383795845,4.054007563609574,7.974848394842596,-0.68,0.93,0.62,2.1694442602289516,1.4835239999999998,1.4835239999999998,4.0,0.16240900000000003,0.16240900000000003,0.16240900000000003,0.030461741978670857
13.259155968,0,-5.580049955416095,4.142862534882913,7.932009747962908,-0.47000000000000003,0.76,0.5700000000000001,2.1694442602289516,1.4835239999999998,1.4835239999999998,4.0,0.16974400000000003,0.16974400000000003,0.16974400000000003,0.030461741978670857
13.359332096000001,0,-5.646578079259109,4.198396909137951,7.889999487735224,-0.58,0.43,0.5,2.17293491873294,1.481089,1.481089,4.0,0.1444,0.1444,0.1444,0.030461741978670857
13.457479424,0,-5.729738241856486,4.253931296297656,7.791801404681237,-0.55,0.58,0.37,2.1746802479849343,1.481089,1.481089,4.0,0.146689,0.146689,0.146689,0.030461741978670857
13.557607168,0,-5.8295304451583965,4.3094656983348045,7.6916218814921535,-0.81,0.41000000000000003,0.41000000000000003,2.1764255772369294,1.478656,1.478656,4.0,0.11356900000000002,0.11356900000000002,0.11356900000000002,0.030461741978670857
13.657768448,0,-5.912690614497945,4.353893222938946,7.591408804960565,-0.58,0.38,0.36,2.1781709064889228,1.4762250000000001,1.4762250000000001,4.0,0.11696400000000001,0.11696400000000001,0.11696400000000001,0.030461741978670857
13.757974528,0,-5.937638638838342,4.3983207013552565,7.491150905261506,-0.26,0.33,0.29,2.181661564992911,1.4762250000000001,1.4762250000000001,4.0,0.147456,0.147456,0.147456,0.030461741978670857
13.958266112,0,-6.062378891055013,4.464961991674224,7.29075574421698,-0.46,0.48,0.4,2.1868975527488947,1.4737959999999999,1.4737959999999999,4.0,0.139876,0.139876,0.139876,0.030461741978670857
14.058379776,0,-6.128907025149128,4.4982826401393545,7.190590308309112,-0.3,0.26,0.13,2.18864288200089,1.4737959999999999,1.4737959999999999,4.0,0.11971600000000002,0.11971600000000002,0.11971600000000002,0.030461741978670857
14.158535936000002,0,-6.153855047172688,4.542710119071932,7.090382354425245,-0.58,0.54,0.39,2.1921335405048783,1.4713690000000001,1.4713690000000001,4.0,0.12460899999999998,0.12460899999999998,0.12460899999999998,0.030461741978670857
14.256657152,0,-6.212067180825205,4.553817034710141,6.992210396874569,-0.21,-0.07,0.24,2.1956241990088667,1.4713690000000001,1.4713690000000001,4.0,0.094864,0.094864,0.094864,0.030461741978670857
14.358814720000002,0,-6.237015231528968,4.564923919367448,6.890000000000001,-0.28,0.17,0.23,2.197369528260861,1.468944,1.468944,4.0,0.10562500000000001,0.10562500000000001,0.10562500000000001,0.030461741978670857
14.458956032000001,0,-6.278595302656277,4.598244550041196,6.872935804841305,-0.49,0.47000000000000003,0.53,2.2008601867648494,1.4665210000000002,1.4665210000000002,4.0,0.11971600000000002,0.11971600000000002,0.11971600000000002,0.030461741978670857
14.557079808000001,0,-6.295227316344952,4.6315651562579045,6.856215400145857,-0.28,0.22,0.73,2.2026055160168445,1.4641,1.4641,4.0,0.147456,0.147456,0.147456,0.030461741978670857
14.657230336000001,0,-6.320175385921972,4.620458314537528,6.83914963457012,0.02,-0.43,0.6900000000000001,2.204350845268838,1.4616810000000002,1.4616810000000002,4.0,0.135424,0.135424,0.135424,0.030461741978670857
14.755396608000002,0,-6.3700715283092535,4.598244631080853,6.822421988507216,-0.38,0.34,0.56,2.206096174520833,1.459264,1.459264,4.0,0.128881,0.128881,0.128881,0.030461741978670857
14.957690880000001,0,-6.361755508217253,4.598244623595091,6.787950811048546,0.24,-0.5,0.49,2.2095868330248214,1.4544359999999998,1.4544359999999998,4.0,0.145161,0.145161,0.145161,0.030461741978670857
15.057833216,0,-6.345123456012221,4.60935147160485,6.770886441399071,-0.44,0.5,0.8200000000000001,2.2113321622768156,1.4544359999999998,1.4544359999999998,4.0,0.18662399999999998,0.18662399999999998,0.18662399999999998,0.030461741978670857
15.156059392000001,0,-6.353439466158014,4.6204583440508635,6.754148587625423,-0.02,-0.19,0.78,2.2113321622768156,1.4544359999999998,1.4544359999999998,4.0,0.159201,0.159201,0.159201,0.030461741978670857
15.256286208,0,-6.378387556023323,4.587137773699114,6.7370698224864185,-0.07,-0.18,0.6900000000000001,2.21307749152881,1.4544359999999998,1.4544359999999998,4.0,0.151321,0.151321,0.151321,0.030461741978670857
15.356460032000001,0,-6.395019598531462,4.587137788577886,6.7200000872453955,-0.18,0.32,0.53,2.214822820780804,1.4568490000000003,1.4568490000000003,4.0,0.21436900000000003,0.21436900000000003,0.21436900000000003,0.030461741978670857
15.456621824,0,-6.386703578182846,4.587137781350924,6.697041351445051,0.15,-0.32,0.46,2.2165681500327983,1.4568490000000003,1.4568490000000003,4.0,0.15366400000000002,0.15366400000000002,0.15366400000000002,0.030461741978670857
15.556793344,0,-6.4033356681124864,4.531603474452329,6.674080355710032,-0.35000000000000003,-0.12,0.58,2.2165681500327983,1.4544359999999998,1.4544359999999998,4.0,0.109561,0.109561,0.109561,0.030461741978670857
15.658937856000001,0,-6.4116517183070245,4.498282887916755,6.6506671170531035,-0.1,-0.21,0.44,2.2165681500327983,1.4544359999999998,1.4544359999999998,4.0,0.12040900000000002,0.12040900000000002,0.12040900000000002,0.030461741978670857
15.757064960000001,0,-6.403335717858124,4.476069152582211,6.628174735821048,-0.02,0.0,0.28,2.2200588085367876,1.4520250000000001,1.4520250000000001,4.0,0.16810000000000003,0.16810000000000003,0.16810000000000003,0.030461741978670857
15.959295232,0,-6.403335777425314,4.409427967135052,6.581820159062261,-0.04,-0.3,0.13,2.221804137788781,1.4496159999999998,1.4496159999999998,4.0,0.0961,0.0961,0.0961,0.030461741978670857
16.059456768,0,-6.411651847915444,4.353893652391623,6.558861451827823,-0.11,-0.15,-0.06,2.221804137788781,1.4472090000000002,1.4472090000000002,4.0,0.126736,0.126736,0.126736,0.030461741978670857
16.15760384,0,-6.411651867690503,4.3316799249725495,6.536364493594618,-0.19,-0.27,0.08,2.223549467040776,1.4472090000000002,1.4472090000000002,4.0,0.09,0.09,0.09,0.030461741978670857
16.25772544,0,-6.370071765426895,4.3316798882371135,6.5134149403624875,-0.17,0.1,0.02,2.2252947962927694,1.444804,1.444804,4.0,0.11222500000000002,0.11222500000000002,0.11222500000000002,0.030461741978670857
16.35987712,0,-6.395019856582581,4.298359317014887,6.490000058679499,-0.15,-0.44,0.04,2.2252947962927694,1.444804,1.444804,4.0,0.104976,0.104976,0.104976,0.030461741978670857
16.458030848,0,-6.386703875263553,4.2539318529597505,6.409465352829471,-0.17,-0.23,0.03,2.2270401255447645,1.4424010000000003,1.4424010000000003,4.0,0.09,0.09,0.09,0.030461741978670857
16.558195456,0,-6.403335966366215,4.198397546302704,6.3272805742385145,0.05,-0.47000000000000003,-0.12,2.2287854547967596,1.44,1.44,4.0,0.15840400000000002,0.15840400000000002,0.15840400000000002,0.030461741978670857
16.658327296,0,-6.444916141654982,4.12064953362656,6.245122681699215,-0.16,-0.44,-0.24,2.2287854547967596,1.4376010000000001,1.4376010000000001,4.0,0.16402500000000003,0.16402500000000003,0.16402500000000003,0.030461741978670857
16.756443392,0,-6.436600138749986,4.098435796565651,6.164618701431365,-0.25,-0.27,-0.09,2.2287854547967596,1.435204,1.435204,4.0,0.11628100000000002,0.11628100000000002,0.11628100000000002,0.030461741978670857
16.958749184000002,0,-6.494812396236273,3.976260343393954,5.998627369211626,-0.21,-0.49,-0.42,2.230530784048753,1.435204,1.435204,4.0,0.196249,0.196249,0.196249,0.030461741978670857
17.058883584,0,-6.494812426741988,3.9429397503905634,5.916467376199542,-0.3,-0.37,-0.34,2.232276113300748,1.4376010000000001,1.4376010000000001,4.0,0.17892899999999998,0.17892899999999998,0.17892899999999998,0.030461741978670857
17.158993664,0,-6.528076590997764,3.8540848664621246,5.834327337678914,-0.13,-1.1,-0.42,2.2340214425527414,1.44,1.44,4.0,0.175561,0.175561,0.175561,0.030461741978670857
17.2571392,0,-6.503128588888523,3.7874436581848903,5.753799201974033,-0.22,-0.39,-0.55,2.2340214425527414,1.4424010000000003,1.4424010000000003,4.0,0.21715600000000002,0.21715600000000002,0.21715600000000002,0.030461741978670857
17.359270912,0,-6.536392743975238,3.7096956388638236,5.670000420094553,-0.37,-0.64,-0.5,2.2340214425527414,1.444804,1.444804,4.0,0.196249,0.196249,0.196249,0.030461741978670857
17.457428224,0,-6.528076783611594,3.643054445275869,5.5570635044836365,-0.05,-0.78,-0.6900000000000001,2.2340214425527414,1.4472090000000002,1.4472090000000002,4.0,0.22184100000000004,0.22184100000000004,0.22184100000000004,0.030461741978670857
